hour,cloud_cover,temperature,grid_demand,grid_supply,market_index
1,69,31,33.9,50.0,0.73
6,1,22,71.8,50.0,1.43
12,3,24,65.4,147.0,0.53
5,4,38,42.7,50.0,0.88
10,5,22,56.0,113.3,0.51
15,86,22,65.5,57.0,1.12
17,24,38,108.6,62.7,1.78
18,100,27,88.8,50.0,1.73
9,75,23,74.4,62.5,1.18
18,96,24,93.7,50.0,1.87
22,8,22,53.5,50.0,1.09
19,27,25,98.0,50.0,1.97
13,33,35,65.4,105.8,0.58
15,90,33,63.5,55.0,1.15
6,93,28,66.8,50.0,1.31
17,81,41,108.7,53.2,2.07
22,68,25,48.4,50.0,0.96
19,55,22,95.0,50.0,1.92
22,84,30,53.9,50.0,1.05
9,96,31,81.0,52.0,1.52
4,97,32,34.0,50.0,0.67
18,24,31,98.6,50.0,1.94
21,50,27,97.9,50.0,1.96
1,83,27,34.5,50.0,0.66
20,34,22,97.7,50.0,2.0
22,62,25,52.7,50.0,1.1
0,78,38,44.1,50.0,0.9
18,76,21,96.1,50.0,1.96
22,96,37,59.2,50.0,1.2
18,43,21,90.4,50.0,1.79
22,90,38,59.2,50.0,1.17
21,60,35,103.0,50.0,2.06
8,55,27,75.7,65.0,1.2
0,44,39,45.9,50.0,0.91
11,75,22,58.5,70.8,0.84
22,100,41,64.0,50.0,1.3
22,65,35,61.7,50.0,1.24
13,84,22,64.1,63.3,1.06
20,12,27,96.3,50.0,1.9
11,69,25,57.9,75.8,0.74
22,19,39,65.4,50.0,1.32
21,56,26,96.7,50.0,1.94
19,44,30,92.6,50.0,1.85
23,38,33,55.5,50.0,1.13
20,17,34,98.9,50.0,1.93
2,35,28,28.5,50.0,0.59
4,76,34,38.4,50.0,0.77
14,41,23,63.0,89.3,0.75
19,36,21,96.8,50.0,1.89
11,34,38,74.9,105.0,0.75
9,41,41,87.2,79.5,1.1
7,96,41,91.1,50.7,1.78
19,72,25,97.0,50.0,1.96
23,27,22,50.2,50.0,1.01
16,15,20,69.5,78.3,0.85
15,60,22,62.4,70.0,0.86
2,70,28,26.2,50.0,0.52
13,64,21,58.4,80.0,0.74
3,62,21,25.9,50.0,0.53
19,52,20,97.4,50.0,1.9
8,24,38,86.3,75.3,1.11
21,84,35,100.1,50.0,1.98
4,48,22,29.9,50.0,0.65
1,25,20,30.0,50.0,0.63
7,100,33,75.1,50.0,1.51
22,6,20,51.8,50.0,1.04
14,0,40,72.6,116.7,0.64
7,95,21,77.5,50.8,1.57
4,28,33,39.7,50.0,0.84
3,90,31,30.5,50.0,0.63
8,46,26,72.9,68.0,1.08
20,22,28,95.8,50.0,1.89
16,88,28,56.9,54.0,1.03
14,3,35,65.8,114.7,0.53
4,27,27,26.4,50.0,0.53
14,40,36,67.3,90.0,0.77
7,49,28,79.7,58.5,1.32
9,54,21,74.9,73.0,1.05
15,74,39,69.6,63.0,1.07
16,94,31,61.4,52.0,1.22
5,52,24,32.5,50.0,0.61
1,10,41,51.4,50.0,1.02
20,59,25,97.3,50.0,1.99
5,43,24,24.3,50.0,0.54
20,6,36,98.7,50.0,1.97
19,38,26,102.5,50.0,2.06
9,82,31,80.3,59.0,1.31
3,98,36,36.3,50.0,0.74
20,36,29,93.2,50.0,1.83
21,34,35,102.7,50.0,2.01
7,67,31,74.5,55.5,1.3
21,63,24,92.2,50.0,1.81
18,3,38,106.2,50.0,2.15
18,12,23,92.7,50.0,1.9
18,39,36,106.0,50.0,2.08
23,8,25,54.0,50.0,1.08
8,11,27,73.9,79.7,0.88
6,39,41,88.7,50.0,1.8
9,61,40,90.2,69.5,1.32
18,46,30,99.3,50.0,2.0
22,86,36,59.2,50.0,1.18
18,62,41,112.5,50.0,2.29
3,11,40,42.3,50.0,0.85
1,41,32,35.3,50.0,0.66
12,29,32,65.3,121.0,0.58
19,12,21,88.6,50.0,1.75
8,8,27,78.0,80.7,0.94
22,78,27,48.4,50.0,0.96
7,79,24,74.5,53.5,1.41
7,19,38,85.9,63.5,1.35
5,99,23,29.0,50.0,0.57
21,17,36,107.0,50.0,2.17
18,57,40,109.9,50.0,2.16
3,59,31,27.3,50.0,0.51
21,42,25,95.0,50.0,1.88
5,71,34,34.9,50.0,0.74
1,72,27,31.7,50.0,0.61
23,39,33,59.3,50.0,1.15
20,2,40,102.7,50.0,2.09
23,55,36,57.7,50.0,1.15
8,23,23,73.9,75.7,0.95
12,72,22,62.4,78.0,0.75
16,1,28,63.1,83.0,0.77
2,78,38,39.4,50.0,0.78
12,50,37,72.4,100.0,0.7
12,1,31,59.9,149.0,0.5
3,6,35,37.0,50.0,0.77
15,1,35,73.4,99.5,0.78
9,99,28,74.3,50.5,1.51
4,12,28,34.3,50.0,0.66
20,91,27,100.9,50.0,2.06
22,21,20,49.8,50.0,1.0
2,89,40,43.6,50.0,0.83
4,25,41,47.0,50.0,0.93
22,17,29,50.6,50.0,1.0
15,9,27,58.7,95.5,0.57
7,4,20,77.7,66.0,1.2
11,64,21,57.6,80.0,0.68
11,13,30,62.8,122.5,0.51
17,88,23,97.9,52.0,1.85
21,87,21,91.3,50.0,1.8
22,34,20,55.2,50.0,1.14
23,68,39,63.9,50.0,1.26
19,22,23,92.3,50.0,1.81
16,4,28,63.4,82.0,0.77
8,36,25,75.5,71.3,1.07
0,67,27,33.0,50.0,0.61
12,63,26,60.7,87.0,0.66
13,38,32,63.5,101.7,0.59
21,28,21,92.6,50.0,1.84
10,51,31,57.4,82.7,0.73
22,33,30,51.9,50.0,0.99
17,78,30,94.9,53.7,1.8
6,16,25,72.0,50.0,1.41
17,54,29,98.1,57.7,1.7
0,28,27,33.5,50.0,0.68
18,50,26,92.6,50.0,1.87
8,44,36,85.1,68.7,1.26
22,83,28,49.3,50.0,1.01
7,40,40,90.9,60.0,1.49
4,21,37,41.4,50.0,0.88
9,88,36,83.4,56.0,1.46
18,31,23,97.0,50.0,1.93
18,78,40,108.4,50.0,2.18
19,22,31,96.1,50.0,1.95
2,10,29,34.1,50.0,0.68
21,35,26,93.1,50.0,1.87
22,77,27,52.2,50.0,1.07
1,40,41,47.4,50.0,0.96
22,84,37,55.0,50.0,1.09
13,98,27,56.3,51.7,1.09
23,90,28,47.2,50.0,0.91
17,51,41,112.5,58.2,1.93
10,55,36,73.9,80.0,0.88
8,73,36,88.4,59.0,1.52
9,41,37,86.4,79.5,1.07
17,53,27,95.7,57.8,1.69
12,60,37,69.6,90.0,0.81
17,94,35,97.0,51.0,1.88
9,64,26,79.5,68.0,1.16
8,1,24,74.0,83.0,0.86
19,82,32,97.6,50.0,1.93
18,23,35,112.2,50.0,2.28
16,21,25,58.9,76.3,0.77
3,65,20,31.4,50.0,0.61
6,48,33,79.0,50.0,1.57
14,34,30,59.8,94.0,0.66
12,32,30,55.2,118.0,0.53
3,54,23,31.6,50.0,0.68
9,57,29,68.4,71.5,0.98
7,11,26,78.7,64.8,1.22
23,64,33,52.9,50.0,1.06
10,3,28,61.7,114.7,0.51
1,44,32,31.9,50.0,0.65
5,30,32,33.1,50.0,0.63
19,65,38,107.7,50.0,2.13
3,19,21,29.3,50.0,0.54
17,30,33,102.6,61.7,1.67
14,22,34,64.8,102.0,0.65
11,6,40,77.9,128.3,0.6
19,37,37,103.4,50.0,2.06
2,23,34,36.5,50.0,0.77
1,75,28,34.9,50.0,0.71
5,90,26,29.1,50.0,0.62
10,5,31,56.7,113.3,0.46
7,52,20,74.7,58.0,1.32
9,74,34,76.0,63.0,1.23
22,10,31,53.0,50.0,1.08
0,35,36,38.7,50.0,0.78
0,60,30,29.3,50.0,0.63
11,71,39,75.6,74.2,1.06
21,10,28,95.2,50.0,1.94
7,63,33,77.0,56.2,1.4
15,34,31,55.2,83.0,0.63
6,28,22,72.1,50.0,1.47
1,89,30,31.8,50.0,0.66
1,43,20,26.7,50.0,0.58
18,26,35,101.7,50.0,2.06
14,51,35,69.4,82.7,0.89
10,95,22,59.7,53.3,1.13
4,70,38,39.2,50.0,0.76
4,79,26,38.5,50.0,0.82
9,93,24,79.3,53.5,1.48
22,57,31,49.8,50.0,1.0
5,18,41,49.2,50.0,0.97
14,61,22,54.9,76.0,0.74
16,57,39,82.1,64.3,1.27
4,43,39,42.6,50.0,0.84
22,95,40,69.0,50.0,1.34
22,38,20,54.2,50.0,1.1
17,11,34,100.0,64.8,1.58
15,44,41,77.0,78.0,0.96
7,99,36,86.8,50.2,1.7
19,58,28,90.9,50.0,1.79
23,59,24,49.6,50.0,0.97
12,5,21,60.2,145.0,0.54
10,72,33,63.1,68.7,0.95
20,19,21,94.5,50.0,1.91
16,99,20,59.5,50.3,1.14
11,36,33,61.8,103.3,0.64
6,93,21,75.7,50.0,1.47
8,40,29,76.0,70.0,1.13
16,63,29,55.3,62.3,0.86
4,65,32,35.9,50.0,0.7
18,87,26,98.3,50.0,1.99
10,6,36,73.7,112.7,0.7
15,91,33,62.2,54.5,1.17
2,33,37,41.8,50.0,0.88
17,100,32,96.6,50.0,1.93
10,59,34,65.1,77.3,0.87
5,39,37,41.1,50.0,0.86
17,61,21,94.0,56.5,1.63
5,18,29,32.8,50.0,0.62
1,66,26,26.9,50.0,0.52
17,32,35,101.0,61.3,1.64
21,55,23,97.8,50.0,1.99
18,26,40,109.0,50.0,2.15
9,72,23,74.5,64.0,1.19
13,54,37,65.7,88.3,0.72
2,47,22,33.9,50.0,0.65
8,82,20,67.6,56.0,1.19
10,64,39,72.4,74.0,1.01
9,17,36,83.4,91.5,0.95
16,94,23,60.3,52.0,1.19
6,27,30,71.7,50.0,1.42
7,78,30,70.1,53.7,1.35
16,85,29,55.9,55.0,1.02
15,18,27,57.3,91.0,0.59
22,60,26,48.5,50.0,0.96
11,82,29,64.1,65.0,1.0
11,20,39,72.7,116.7,0.64
23,96,27,48.0,50.0,0.93
15,6,22,63.3,97.0,0.69
4,67,35,36.7,50.0,0.76
6,15,30,72.6,50.0,1.43
14,97,39,73.4,52.0,1.4
16,49,35,66.0,67.0,1.02
12,46,33,69.1,104.0,0.64
19,23,21,96.5,50.0,1.97
1,67,25,32.2,50.0,0.68
18,31,37,108.4,50.0,2.2
16,93,29,63.9,52.3,1.18
6,6,21,80.0,50.0,1.63
8,77,41,88.9,57.7,1.53
5,25,41,48.2,50.0,0.92
18,46,33,96.0,50.0,1.96
6,83,20,78.5,50.0,1.56
22,88,23,52.2,50.0,1.05
14,76,40,76.8,66.0,1.14
16,74,22,60.6,58.7,1.06
22,16,41,66.1,50.0,1.37
12,27,31,63.8,123.0,0.52
6,37,32,81.2,50.0,1.64
11,73,34,71.5,72.5,0.98
20,64,21,98.7,50.0,2.01
9,62,22,70.4,69.0,1.0
17,24,40,115.1,62.7,1.79
16,58,35,69.5,64.0,1.06
7,47,30,72.7,58.8,1.21
2,97,32,34.3,50.0,0.64
14,20,28,62.6,103.3,0.61
6,1,20,65.2,50.0,1.27
15,26,22,62.5,87.0,0.76
15,57,34,64.9,71.5,0.94
20,23,31,97.4,50.0,1.9
11,24,41,79.5,113.3,0.75
16,67,25,58.0,61.0,0.92
23,32,36,55.1,50.0,1.07
0,82,26,34.3,50.0,0.71
22,21,25,48.6,50.0,0.98
8,73,35,87.8,59.0,1.51
13,38,33,62.8,101.7,0.64
13,7,32,63.9,127.5,0.53
7,26,38,90.6,62.3,1.45
7,49,27,75.7,58.5,1.26
15,48,33,62.9,76.0,0.8
10,75,33,67.4,66.7,1.05
1,92,23,26.6,50.0,0.5
3,71,29,26.5,50.0,0.52
20,84,32,102.7,50.0,2.06
21,33,29,96.7,50.0,1.93
8,62,26,73.9,62.7,1.22
11,13,24,62.1,122.5,0.51
22,35,32,48.9,50.0,0.95
8,12,27,80.2,79.3,0.98
15,41,28,64.1,79.5,0.77
19,27,36,106.7,50.0,2.14
10,2,33,63.3,115.3,0.53
10,69,40,77.7,70.7,1.14
17,36,29,88.9,60.7,1.49
14,28,40,70.8,98.0,0.74
21,96,38,108.0,50.0,2.11
4,18,36,35.1,50.0,0.72
22,48,26,47.4,50.0,0.96
11,78,23,60.2,68.3,0.84
18,82,34,100.4,50.0,2.05
0,2,29,28.5,50.0,0.6
13,68,34,67.1,76.7,0.83
7,41,37,87.4,59.8,1.41
12,75,21,58.4,75.0,0.81
11,5,41,71.6,129.2,0.53
5,2,33,35.4,50.0,0.75
18,36,40,111.4,50.0,2.19
7,85,31,78.5,52.5,1.46
11,57,28,57.9,85.8,0.64
19,54,26,91.9,50.0,1.8
15,90,31,63.7,55.0,1.14
8,71,36,87.0,59.7,1.45
10,36,20,63.6,92.7,0.72
19,36,41,112.9,50.0,2.26
14,79,26,59.4,64.0,0.92
22,68,34,55.7,50.0,1.16
2,95,35,32.9,50.0,0.62
8,59,35,80.1,63.7,1.21
18,31,26,96.8,50.0,1.97
14,36,36,69.3,92.7,0.78
1,52,33,36.6,50.0,0.77
22,7,39,62.6,50.0,1.24
16,40,20,59.9,70.0,0.89
12,87,39,76.9,63.0,1.17
22,72,25,47.8,50.0,1.0
11,23,33,62.1,114.2,0.5
13,70,34,67.9,75.0,0.86
0,35,41,45.4,50.0,0.94
14,19,33,68.6,104.0,0.64
9,12,41,92.7,94.0,0.97
1,17,27,24.7,50.0,0.48
9,7,31,77.2,96.5,0.76
20,36,35,101.1,50.0,2.02
6,33,35,79.3,50.0,1.64
5,16,31,34.0,50.0,0.71
23,39,24,52.4,50.0,1.04
20,79,28,95.4,50.0,1.94
15,80,39,69.1,60.0,1.12
16,72,29,55.6,59.3,0.91
18,27,24,92.2,50.0,1.87
22,11,26,50.8,50.0,1.06
14,59,31,64.0,77.3,0.82
23,7,37,65.8,50.0,1.29
0,10,40,45.2,50.0,0.95
0,81,34,38.7,50.0,0.73
23,85,23,49.4,50.0,0.99
20,76,36,101.0,50.0,1.98
10,40,34,67.5,90.0,0.73
18,50,36,105.8,50.0,2.12
6,25,25,72.6,50.0,1.45
14,34,26,59.3,94.0,0.58
11,67,37,69.4,77.5,0.89
11,96,38,68.6,53.3,1.28
5,47,34,32.4,50.0,0.65
14,71,31,59.7,69.3,0.88
20,60,32,96.9,50.0,1.94
22,83,41,63.5,50.0,1.26
2,53,27,29.2,50.0,0.61
3,64,39,43.9,50.0,0.84
7,100,39,85.8,50.0,1.71
8,53,21,78.9,65.7,1.24
7,27,24,75.9,62.2,1.17
21,30,31,97.6,50.0,1.93
22,9,28,50.8,50.0,1.07
11,50,31,60.4,91.7,0.69
20,23,37,109.3,50.0,2.19
16,13,23,56.8,79.0,0.71
3,62,31,30.0,50.0,0.58
3,30,35,33.3,50.0,0.67
11,52,38,75.5,90.0,0.88
6,84,22,75.0,50.0,1.5
20,0,21,94.6,50.0,1.87
2,92,39,45.1,50.0,0.94
18,46,37,106.6,50.0,2.17
12,48,28,58.9,102.0,0.53
2,63,28,31.2,50.0,0.65
13,51,39,72.6,90.8,0.83
2,20,32,33.1,50.0,0.68
11,18,29,60.4,118.3,0.54
20,6,35,107.8,50.0,2.18
19,2,39,105.4,50.0,2.13
6,37,34,85.0,50.0,1.69
10,91,41,75.1,56.0,1.35
1,78,39,46.6,50.0,0.91
2,92,21,27.9,50.0,0.59
23,62,21,48.3,50.0,0.95
15,14,25,61.9,93.0,0.66
4,36,35,40.6,50.0,0.8
15,99,36,69.8,50.5,1.35
18,74,30,98.6,50.0,1.99
20,72,30,90.9,50.0,1.79
15,97,40,72.8,51.5,1.41
22,81,39,67.3,50.0,1.3
10,7,23,62.0,112.0,0.55
3,57,41,49.0,50.0,0.99
18,1,40,107.1,50.0,2.14
6,56,36,83.2,50.0,1.69
15,20,35,68.8,90.0,0.79
17,2,30,95.3,66.3,1.42
17,93,26,98.2,51.2,1.94
22,25,25,50.7,50.0,1.02
6,71,25,75.6,50.0,1.55
4,87,36,44.8,50.0,0.88
6,77,31,78.7,50.0,1.62
2,8,41,46.6,50.0,0.96
9,20,26,75.9,90.0,0.85
11,51,29,63.4,90.8,0.73
8,10,27,72.9,80.0,0.93
16,20,30,65.2,76.7,0.82
12,7,23,69.2,143.0,0.51
14,67,34,75.1,72.0,1.0
23,64,36,60.8,50.0,1.19
10,91,41,74.5,56.0,1.31
23,52,32,52.8,50.0,1.08
17,94,28,91.4,51.0,1.76
18,6,27,87.2,50.0,1.72
15,66,32,58.4,67.0,0.91
2,53,25,27.5,50.0,0.51
20,61,28,91.6,50.0,1.82
13,77,36,67.9,69.2,0.97
13,40,24,62.0,100.0,0.66
14,37,23,56.6,92.0,0.58
15,94,32,59.8,53.0,1.09
16,40,31,61.7,70.0,0.9
6,38,22,75.5,50.0,1.46
16,9,20,58.0,80.3,0.72
15,33,33,63.4,83.5,0.74
2,62,27,31.2,50.0,0.67
23,51,20,51.4,50.0,1.03
19,89,33,99.4,50.0,1.95
13,61,29,58.9,82.5,0.73
0,93,22,33.2,50.0,0.63
1,91,35,31.8,50.0,0.66
21,31,35,101.5,50.0,2.02
15,27,21,59.0,86.5,0.66
3,8,23,27.3,50.0,0.58
21,23,23,101.0,50.0,1.98
23,23,35,55.7,50.0,1.07
11,77,32,67.6,69.2,0.97
3,11,22,33.5,50.0,0.69
17,87,36,101.9,52.2,1.92
14,15,37,73.3,106.7,0.67
7,74,36,77.7,54.3,1.46
2,2,24,26.0,50.0,0.57
20,21,26,99.4,50.0,1.95
19,64,39,109.1,50.0,2.18
10,47,37,72.5,85.3,0.83
15,97,31,61.6,51.5,1.18
4,15,23,32.0,50.0,0.68
3,87,31,35.6,50.0,0.69
10,48,28,60.6,84.7,0.69
17,17,36,104.6,63.8,1.65
7,3,40,93.9,66.2,1.37
16,74,39,70.8,58.7,1.23
23,19,27,51.4,50.0,1.05
21,52,27,92.6,50.0,1.86
12,38,21,58.6,112.0,0.49
20,11,33,102.4,50.0,2.04
0,34,33,37.9,50.0,0.78
20,16,25,95.1,50.0,1.93
18,62,35,104.5,50.0,2.11
10,32,32,57.1,95.3,0.61
0,23,28,28.4,50.0,0.6
22,2,32,54.2,50.0,1.09
14,83,27,57.6,61.3,0.97
16,63,40,73.3,62.3,1.18
12,17,24,56.6,133.0,0.5
23,82,30,52.9,50.0,1.05
19,41,22,89.2,50.0,1.79
9,26,28,76.1,87.0,0.91
12,6,24,57.7,144.0,0.49
23,36,26,47.0,50.0,0.97
6,20,40,86.6,50.0,1.71
15,20,32,60.2,90.0,0.71
20,98,40,111.7,50.0,2.21
9,32,26,81.5,84.0,1.0
22,21,25,53.7,50.0,1.04
3,86,26,31.4,50.0,0.66
2,41,34,35.9,50.0,0.69
15,3,20,60.1,98.5,0.57
19,7,30,96.2,50.0,1.93
14,46,25,61.0,86.0,0.74
20,28,30,93.5,50.0,1.87
5,65,28,27.0,50.0,0.52
6,87,37,84.9,50.0,1.68
21,21,32,102.0,50.0,2.01
22,85,38,61.8,50.0,1.25
4,46,29,25.1,50.0,0.47
13,24,39,72.2,113.3,0.62
13,100,35,70.4,50.0,1.45
16,15,29,59.2,78.3,0.74
21,56,40,104.9,50.0,2.1
21,7,37,106.8,50.0,2.12
13,64,32,67.4,80.0,0.87
23,27,30,49.0,50.0,0.96
23,77,38,57.9,50.0,1.11
23,47,37,65.1,50.0,1.28
2,17,21,30.1,50.0,0.6
0,63,38,39.4,50.0,0.76
22,79,30,50.2,50.0,0.96
18,25,41,110.0,50.0,2.2
18,84,28,94.2,50.0,1.92
9,70,26,70.1,65.0,1.05
4,53,40,45.4,50.0,0.9
16,82,23,62.1,56.0,1.1
19,90,32,100.2,50.0,2.01
20,19,29,96.9,50.0,1.92
5,13,40,47.5,50.0,0.93
9,79,24,71.5,60.5,1.18
1,14,29,27.8,50.0,0.51
18,75,34,99.5,50.0,1.95
16,35,38,73.2,71.7,1.02
16,75,40,74.8,58.3,1.3
0,7,33,32.6,50.0,0.69
13,3,27,56.8,130.8,0.49
9,86,20,70.2,57.0,1.26
14,47,30,61.0,85.3,0.7
9,90,29,73.0,55.0,1.34
1,57,41,45.4,50.0,0.87
16,29,41,79.1,73.7,1.1
5,59,37,44.2,50.0,0.86
4,52,27,23.4,50.0,0.49
11,70,29,60.5,75.0,0.83
20,47,37,108.8,50.0,2.17
2,20,32,33.4,50.0,0.65
10,15,21,62.9,106.7,0.59
14,95,22,62.0,53.3,1.17
0,27,34,32.5,50.0,0.67
3,84,33,30.7,50.0,0.65
10,81,37,74.8,62.7,1.2
13,8,36,68.6,126.7,0.57
6,83,22,76.5,50.0,1.52
5,92,22,32.2,50.0,0.63
0,14,37,40.6,50.0,0.78
5,39,29,28.7,50.0,0.59
22,52,21,47.5,50.0,0.91
7,62,23,81.2,56.3,1.42
18,75,41,110.9,50.0,2.24
3,44,27,28.4,50.0,0.6
0,35,39,38.1,50.0,0.77
23,41,21,55.7,50.0,1.08
0,12,30,31.5,50.0,0.61
5,44,37,39.4,50.0,0.81
17,27,37,111.7,62.2,1.8
6,5,41,93.9,50.0,1.89
17,30,38,108.0,61.7,1.73
1,34,26,32.1,50.0,0.61
14,0,31,61.0,116.7,0.55
11,63,20,59.6,80.8,0.79
2,15,32,33.3,50.0,0.63
11,59,20,64.3,84.2,0.79
19,27,40,106.2,50.0,2.17
7,20,20,76.4,63.3,1.23
5,38,35,37.5,50.0,0.76
10,82,30,60.5,62.0,1.0
18,18,29,94.9,50.0,1.87
8,50,37,88.1,66.7,1.36
8,90,25,69.9,53.3,1.34
4,3,24,29.6,50.0,0.63
21,39,24,93.3,50.0,1.88
1,1,21,27.9,50.0,0.57
21,19,23,92.0,50.0,1.87
10,42,24,61.8,88.7,0.74
6,50,27,72.5,50.0,1.44
18,55,25,96.2,50.0,1.9
21,87,27,88.7,50.0,1.74
21,73,34,103.8,50.0,2.05
14,30,40,76.9,96.7,0.78
7,100,36,80.0,50.0,1.58
13,71,32,60.5,74.2,0.83
2,27,28,24.2,50.0,0.54
13,65,30,62.9,79.2,0.82
1,50,35,36.1,50.0,0.7
4,70,27,34.3,50.0,0.68
4,89,35,37.8,50.0,0.79
5,48,37,40.5,50.0,0.85
11,42,26,60.7,98.3,0.57
9,84,27,76.9,58.0,1.31
12,73,23,55.4,77.0,0.67
0,51,33,32.5,50.0,0.62
18,54,41,110.1,50.0,2.2
15,15,37,77.4,92.5,0.79
12,5,37,73.1,145.0,0.53
12,52,24,60.0,98.0,0.57
11,39,37,73.7,100.8,0.73
18,59,26,96.2,50.0,1.91
6,61,34,83.0,50.0,1.63
0,70,20,24.2,50.0,0.46
5,10,40,46.2,50.0,0.89
9,46,33,78.8,77.0,1.05
13,30,29,59.6,108.3,0.56
19,7,25,91.4,50.0,1.82
13,64,35,68.3,80.0,0.85
12,0,25,58.8,150.0,0.46
21,62,25,94.0,50.0,1.88
18,33,35,103.8,50.0,2.1
12,99,28,58.7,51.0,1.13
16,73,30,60.1,59.0,1.02
15,27,33,66.4,86.5,0.77
11,80,35,66.4,66.7,0.96
5,58,22,30.0,50.0,0.64
18,13,22,92.2,50.0,1.88
6,46,37,85.5,50.0,1.67
8,21,21,82.3,76.3,1.07
10,48,38,67.8,84.7,0.8
13,33,31,58.4,105.8,0.53
4,49,28,29.4,50.0,0.59
9,95,22,76.6,52.5,1.49
16,30,37,69.7,73.3,0.98
2,68,29,29.2,50.0,0.54
20,19,23,92.0,50.0,1.88
15,65,24,61.1,67.5,0.9
5,75,36,39.9,50.0,0.82
8,62,40,91.3,62.7,1.5
2,2,28,32.8,50.0,0.63
7,17,26,74.6,63.8,1.21
21,72,20,97.2,50.0,1.9
7,33,33,84.4,61.2,1.39
10,20,27,60.1,103.3,0.61
17,19,40,105.6,63.5,1.63
23,17,32,55.1,50.0,1.13
22,19,39,61.9,50.0,1.21
23,21,27,47.8,50.0,0.91
7,2,35,88.9,66.3,1.33
1,35,35,32.5,50.0,0.69
13,30,23,59.6,108.3,0.5
7,82,41,87.9,53.0,1.66
21,31,29,92.2,50.0,1.87
12,83,41,71.9,67.0,1.08
13,0,28,58.0,133.3,0.5
9,5,26,79.5,97.5,0.86
13,54,34,63.7,88.3,0.7
1,82,31,30.1,50.0,0.59
3,86,39,41.6,50.0,0.84
14,31,30,62.7,96.0,0.63
22,13,27,52.3,50.0,1.0
22,94,31,53.0,50.0,1.02
19,91,40,108.8,50.0,2.16
19,16,29,94.0,50.0,1.84
20,8,20,93.0,50.0,1.82
10,83,31,61.3,61.3,1.02
13,14,23,56.8,121.7,0.52
17,59,23,96.0,56.8,1.72
21,67,35,110.5,50.0,2.17
5,71,36,36.4,50.0,0.76
22,38,29,49.7,50.0,1.02
21,38,33,98.7,50.0,2.01
5,7,20,29.6,50.0,0.59
4,28,22,34.3,50.0,0.66
15,15,30,63.4,92.5,0.64
11,66,26,55.9,78.3,0.73
4,5,22,36.9,50.0,0.72
9,38,30,74.5,81.0,0.95
4,1,35,35.3,50.0,0.7
13,51,29,64.5,90.8,0.7
14,40,33,70.6,90.0,0.78
14,87,25,62.0,58.7,1.08
9,11,36,84.9,94.5,0.85
11,57,22,61.9,85.8,0.7
19,35,37,106.0,50.0,2.14
4,35,26,29.3,50.0,0.61
1,0,21,37.9,50.0,0.79
17,33,24,96.8,61.2,1.57
12,37,31,62.2,113.0,0.58
15,15,37,72.9,92.5,0.83
16,67,30,58.2,61.0,0.99
21,29,39,112.1,50.0,2.28
3,75,27,32.5,50.0,0.62
21,44,37,107.4,50.0,2.19
12,48,26,61.0,102.0,0.63
9,62,30,73.6,69.0,1.08
13,49,34,62.8,92.5,0.72
12,15,36,68.4,135.0,0.47
18,38,29,88.6,50.0,1.81
10,95,30,60.2,53.3,1.17
17,34,24,96.7,61.0,1.55
14,95,29,63.2,53.3,1.2
18,18,38,111.3,50.0,2.19
21,1,34,105.3,50.0,2.06
22,6,27,52.0,50.0,1.05
21,43,41,111.5,50.0,2.24
2,43,38,36.7,50.0,0.74
16,38,22,61.9,70.7,0.83
20,64,28,96.2,50.0,1.9
9,54,28,73.1,73.0,1.01
10,65,25,55.8,73.3,0.81
9,49,36,83.1,75.5,1.11
9,49,29,73.2,75.5,0.93
8,64,22,78.5,62.0,1.31
22,72,22,52.1,50.0,1.09
22,66,32,59.2,50.0,1.15
16,63,32,66.4,62.3,1.11
6,97,38,86.9,50.0,1.7
12,72,20,55.4,78.0,0.75
19,50,39,111.7,50.0,2.21
19,30,24,97.1,50.0,1.9
9,40,21,75.5,80.0,0.98
7,77,20,72.3,53.8,1.34
23,76,22,53.8,50.0,1.08
14,21,38,75.1,102.7,0.77
23,98,30,49.4,50.0,1.01
16,6,39,74.4,81.3,0.89
23,2,24,55.0,50.0,1.13
7,48,38,84.9,58.7,1.48
10,28,23,58.9,98.0,0.58
5,21,33,37.3,50.0,0.76
7,48,20,77.0,58.7,1.35
20,70,39,110.1,50.0,2.18
17,38,22,97.2,60.3,1.59
17,26,33,94.9,62.3,1.52
22,32,22,51.6,50.0,1.0
4,42,41,47.7,50.0,0.92
14,88,33,65.4,58.0,1.1
15,12,26,62.6,94.0,0.71
13,77,34,64.1,69.2,0.89
3,59,31,36.0,50.0,0.77
21,40,27,94.6,50.0,1.92
1,64,33,36.7,50.0,0.73
18,37,34,97.7,50.0,1.97
20,12,39,114.1,50.0,2.32
3,47,31,29.5,50.0,0.55
1,46,34,38.3,50.0,0.76
0,43,35,39.7,50.0,0.79
20,93,37,108.9,50.0,2.15
17,100,37,105.3,50.0,2.08
16,17,30,61.8,77.7,0.82
18,49,37,111.0,50.0,2.21
9,82,25,78.9,59.0,1.37
12,2,36,64.3,148.0,0.48
0,29,39,45.9,50.0,0.89
5,31,41,47.8,50.0,0.91
2,100,24,31.6,50.0,0.68
6,11,38,87.1,50.0,1.72
21,87,37,108.3,50.0,2.13
5,38,20,31.3,50.0,0.63
9,60,27,79.4,70.0,1.15
23,5,32,52.7,50.0,1.05
21,17,40,106.6,50.0,2.11
17,76,28,102.5,54.0,1.87
3,14,24,27.3,50.0,0.56
